HJV5JBCXX_PR0478_01A0202	HJV5JBCXX_PR0478_02A0403	HJV5JBCXX_PR0478_03A1105	HJV5JBCXX_PR0478_04A1206
Recql4	6.05136655475696	5.99356670850155	6.08849100481566	6.00513064062433
Gcnt7	7.60026467439328	7.64183989320437	7.68202036018639	7.58209690817266
Nkap	10.800110157837	10.7037986362907	10.7883619736494	10.7402677710499
Mir5119	3.33086652790762	3.33544616062307	3.33259433339012	3.34644045338181
Gcnt1	4.84647019658961	4.82617244851441	4.85703106874345	4.90491441437941
Mir5110	-1.03161654331357	-1.03280565639526	-1.0328354381502	-1.03177121418605
Crtam	12.3522170442617	12.3446789930268	12.2777843694299	12.2758599245291
Prame	0.352528099503629	0.349985420774241	0.353472948352468	0.3499728147198
Csf1	5.48459078573325	5.54017123552806	5.5298472749214	5.48268548306494
Csf2	3.33615290430941	3.31847351760483	3.34601920967709	3.32050597125903
Dclre1b	10.1290157929298	10.1146423901711	10.1807421081356	10.1320986489947
Dclre1c	8.68370556050279	8.68451992478239	8.74000397064775	8.59403191890461
Dclre1a	9.05984466259723	8.99551193302072	9.20979634364119	9.06752968815003
Zfp583	5.71203090794763	5.72668659581254	5.71946260343023	5.76326751330703
Zfp580	5.60600185516416	5.62275655939835	5.61863368281734	5.61732978228396
Adap1	7.88811467108481	7.97782316648305	7.86647018719118	7.88385244492761
Pram1	4.45066867336884	4.42539038082302	4.45464227305056	4.44310709339669
Edc3	11.4743367075609	11.3687277238064	11.3098564407964	11.394998297601
Aak1	12.6458844282039	12.5801157497048	12.5395557649395	12.5383146373853
Edc4	12.4476871499274	12.3749383392811	12.419010838538	12.3178713897058
Avpi1	7.04495293439881	7.08135454147234	7.09217133076079	7.08162458962309
Nek10	-0.985264271146326	-0.985287830977374	-0.983021009019513	-0.98531107685437
Asap1	11.2279129979058	11.3770333812865	11.0362831384596	11.3536408765599
Asap2	7.76784958394693	7.89350377849602	7.95596215864312	7.89879305131244
Asap3	1.0422607567747	1.04099126466232	1.04098403132551	1.04939058600878
Hyls1	7.75686988069754	7.66788479182621	7.6825864383658	7.69591807169942
D10Jhu81e	9.29846547238347	9.1743461467512	9.25419246559446	9.25343887621042
Mir484	0.54562959855414	0.546796370908325	0.544352767765223	0.547521688871589
Rps15a-ps4	4.10851555631445	4.09673888618089	4.10636304730407	4.10217098154359
Apol7c	1.99918431197739	1.99917273164424	1.99915869230705	2.01793719515911
Apol7b	3.70056682103729	3.68866031831211	3.67151468863229	3.67654409683683
Apol7e	11.4683759608767	11.7193034367602	11.6186789252576	11.7004229251757
Apol7d	-0.970760175333173	-0.972000984682001	-0.970835383122939	-0.972015645649451
Ism2	1.35979341814736	1.3719447457086	1.35977673252621	1.35976043201335
Ism1	-0.985264271146326	-0.985287830977374	-0.983021009019513	-0.98531107685437
Fibp	9.83047232797814	9.70701206893774	9.8793744645575	9.71364012755125
Kcnmb1	3.60819183926296	3.58789205306195	3.60246327115796	3.58042782570829
Kcnmb3	2.39588939482922	2.39194391702597	2.39754175359133	2.39247388730724
Pcdha8	1.55177367469884	1.55176510482143	1.56560732157186	1.55173619332907
Dupd1	-1.72609094680886	-1.7254740519894	-1.72611978261548	-1.72615040685475
Cacna2d2	4.6864859005501	4.70074126478098	4.67491868372582	4.6930821246444
Cacna2d3	1.59255830905987	1.58874466173613	1.59916160318053	1.58871491616562
Cacna2d1	0.971210278648723	0.971204552551539	0.980456993266325	0.971185235124264
Cacna2d4	7.78858763942639	7.81297594614011	7.92631127968254	7.89596302225114
Aagab	11.4499691757334	11.4495027176195	11.457839699588	11.3375932701708
1700066B19Rik	6.49789678005225	6.51908411231281	6.48063045389612	6.48254815114912
Ndufv3	10.4889924782451	10.4819091438856	10.5575298698766	10.6248057896525
Ndufv2	11.3388674546684	11.4252159075191	11.4064602169692	11.4340240348533
Ndufv1	11.3632307409456	11.3892202296469	11.5842447568004	11.4937646505735
Lyzl4os	-0.985264271146326	-0.985287830977374	-0.983021009019513	-0.98531107685437
BC002163	5.58555767640163	5.5953990098436	5.60693017024564	5.59185768101164
Oxct1	11.5489694237478	11.4598907152047	11.3508754126074	11.3580735133884
Wdhd1	9.66749770583306	9.63257591928905	9.83931767516982	9.78325721915371
Aadat	-1.03569506450045	-1.03571759281169	-1.03463348380391	-1.03473422340564
Cdc27	10.5231521772475	10.3046093141241	10.4686794656209	10.4239197526947
Cdc26	9.34966303749945	9.3734273699738	9.29837424803026	9.3984979368911
Cdc23	11.3114151464365	11.3831715446516	11.2198736259512	11.2264007516345
Cdc20	8.00709204512743	8.05474047550509	8.21836544701055	8.09909748231771
Olfr773	-0.8989837859792	-0.901525080582427	-0.90152699342246	-0.901530403449282
Nol11	11.2136959066362	11.2687008139499	11.0983986439953	11.3142759349894
Nol10	9.41077364135859	9.36915289833903	9.39809867100766	9.47845413270011
Nol12	9.25318225675519	9.235650376392	9.24285301469894	9.34961168118119
Morn5	-0.328289798835126	-0.329610555851737	-0.330839049884036	-0.33084410808492
Morn4	2.9727165280875	2.97269361695368	2.98878990143138	2.99356024495111
Morn1	2.48910846574242	2.48754985572797	2.48834493827429	2.48230164656243
Morn3	3.51688537368121	3.5090668528287	3.52822764937192	3.51133149179592
Morn2	4.17707446163252	4.17059405099706	4.21904008416903	4.19111147989202
Zbtb22	9.54934645845863	9.6113820325143	9.47827528801155	9.4163047233913
Zbtb20	10.4639413404328	10.4872838044891	10.3510451369972	10.4253582040982
Zbtb21	9.43696242934385	9.37250142981119	9.56938251418189	9.51664288929704
Zbtb26	7.38428474650916	7.51748341857545	7.36298873421565	7.48766536806355
Zbtb25	10.3132744626718	10.4513433012547	10.3040314216018	10.3498042031053
Otud5	11.73127824749	11.8198018480319	11.7103563678994	11.7632929392079
Otud4	12.3457677179656	12.4545356789951	12.4195773344696	12.458558695485
Otud3	6.38775853589967	6.39610807632455	6.39308737042116	6.34713733480002
Otud1	9.59098976402037	9.47655632862464	9.35860224932781	9.35349257546177
A4gnt	-1.0339196899209	-1.0328011506211	-1.03397197433297	-1.03293136076895
Stra13	9.87165143424339	9.80089771003671	9.88522233270915	9.87619266415859
Gphn	9.80754060193605	9.77165877642128	9.7906614692361	9.83169435034654
Fam76b	10.4779702918739	10.5154907429836	10.5669323294879	10.5158544110251
Fam76a	9.97422788818419	10.0516500833576	9.98051787775272	10.0478231684053
Insl6	9.57183972846297	9.43941943136028	9.64300843755882	9.61530154778189
Mgat4b	8.19255989486204	8.31950406225724	8.32599459158489	8.1988869276094
Scarletltr	-1.72606423884226	-1.72607527567457	-1.72608920605663	-1.72557055230732
Vps35	12.6699813500993	12.7072175157887	12.6799365036197	12.6456061939999
Vps36	10.5544287687494	10.5099810773905	10.4094683171545	10.4641311047549
Vps39	11.196017016319	11.1033164086322	11.2040232623181	11.0521554025473
Lhpp	6.56230589456865	6.56556908826449	6.58117558611863	6.60733654591892
Adamts17	-0.369060266647332	-0.365397187572165	-0.369065293112369	-0.36907020345452
Pde4dip	11.3758039901112	11.327131882127	11.194054848894	11.2310520852056
1700016C15Rik	3.46612120859376	3.43482102478827	3.44640622098992	3.44321330585693
2210409D07Rik	-0.310568817633235	-0.314387036718634	-0.314389910993298	-0.3143950349866
Eef2	16.1440475886475	16.2271298902634	16.0297510777969	16.1794872236547
Gm5095	-1.07230031809238	-1.07232180932252	-1.07234893495406	-1.07037630696848
Endod1	10.810596506793	10.7747691772584	10.8494018537837	10.6773183268152
Gtf2e2	9.82854086470522	9.78059848416353	9.74362159759699	9.76963678189144
Slc31a1	9.19596216003677	9.23629593626518	9.17536501388885	9.30693425031581
Slc31a2	7.75918049346085	7.7834897673649	7.8025696226628	7.72288969804875
Camk2n2	1.32322708510099	1.32434388179902	1.3241634699828	1.32278188128995
Camk2n1	7.43370048996056	7.41690076535239	7.50628643782199	7.46596316652566
Ctbs	7.63591872824129	7.56219711684171	7.64721033715758	7.72782594328871
Mtm1	8.56416822606843	8.3898649978614	8.61876149620881	8.53381114148695
Ap3m2	10.924146805762	10.8012792552619	10.6966041071379	10.8156472921448
Hmgn5	9.55803761365545	9.43855744013976	9.53526198925748	9.50869538100158
Hmgn3	1.32423575666583	1.32296505257935	1.32295625870567	1.33344977046027
Hmgn2	10.9472598713953	11.0269035819535	11.1458323781488	11.0930085614163
Hmgn1	11.1102152312792	11.3751046094446	11.1840274465582	11.1332262515126
Specc1	8.40412067687504	8.39680949937449	8.51154400127418	8.2701421744912
Snord98	2.22488613502708	2.23574249051014	2.22591475149728	2.22991260045912
Snord99	1.43364723147708	1.43363940807411	1.4347885613268	1.44515870147293
1190002N15Rik	11.3390482995478	11.3202461733157	11.2248785915359	11.3102243749086
Snord95	4.91237671198049	4.90604216922469	4.907649256302	4.89281298448013
Snord90	0.028962694266451	0.0289123784785907	0.030015158788427	0.0276793628237135
Snord92	2.53919464804046	2.53147287148881	2.53476084890525	2.53305676525321
Snord93	2.96659801958659	2.96399127110749	2.99250854064551	2.96481712077341
Cd74	8.43939976378503	8.65945390056314	8.76064787862323	9.90512717487195
Cd70	0.426514694991945	0.420160134903219	0.420155350347623	0.420146820836465
Cd72	10.4702639008923	10.5594517204798	10.3553609667944	10.4559641350455
Dcxr	7.15658833069579	7.12613731145251	7.18045319912506	7.19780231029778
Nudt22	8.06801824304637	8.12932747804503	8.14304110732418	8.10148739546347
Nudt21	9.33132461282896	9.28175261776388	9.2995371459028	9.38106427397891
Fam162a	9.66672382523018	9.67314124224126	9.68516525983178	9.75011063405074
Npm3-ps1	0.588332023000242	0.589500435212296	0.589380596284963	0.58810593265749
Ankub1	-0.985264271146326	-0.985287830977374	-0.983021009019513	-0.98531107685437
Gsdmd	10.2013530825949	10.1337494702515	10.335553865136	10.3122047087653
Azi2	12.082051669973	11.973324465299	11.9455016131453	11.9132283656896
Hadh	10.5326340087162	10.6728326969741	10.6154663450939	10.5976129267991
Acsf3	6.91506076156351	6.91398659559384	7.01129453052742	6.90345171633723
Gnptab	12.5579746866686	12.475258103177	12.4901792032568	12.4533480235665
Tgfbr3	7.88201598796431	7.86814495935653	7.85440164117511	7.86467261777221
Tgfbr2	13.5309024692256	13.7020959439556	13.4482515414785	13.4895994573563
Chml	5.87606402244417	5.88948412111454	5.80207181810101	5.84421522658357
4930581F22Rik	7.50359137838219	7.47702714168963	7.59138306643668	7.53976814010119
Cyp2c37	-0.156680991824024	-0.156683583570392	-0.156686725593197	-0.152478627865711
Alg11	11.4866435108766	11.4459270774282	11.3360607488374	11.2851773522408
Alg14	7.89036442416585	7.89799992488792	7.92255689468818	7.95431239757545
Snord32a	2.7725459263837	2.77977695382379	2.78739306068323	2.77754686099199
6430550D23Rik	2.89548715585135	2.90253714776853	2.89037270251694	2.90819688997328
Rhbdl2	-1.72609094680886	-1.7254740519894	-1.72611978261548	-1.72615040685475
Hsp90ab1	15.0894182540763	15.2173044243376	14.9832286530094	15.0295133370454
Gucy1a3	2.6384671033794	2.62952873881306	2.63403327419939	2.63549352378632
Gucy1a2	2.35334853280292	2.32944208122574	2.32942405569975	2.32939192013882
Gm2694	-1.72608161580563	-1.72609374661297	-1.72550985091315	-1.72613820173945
Tac2	-1.72606423884226	-1.72607527567457	-1.72608920605663	-1.72557055230732
Tac4	0.353780420154072	0.358658276770815	0.354938042936328	0.353764030915816
Rhobtb2	11.1302141764003	11.3606518396209	11.2385233364871	11.2187391670566
Rhobtb3	2.52176121522149	2.5217445553936	2.52172435773861	2.54872020260995
Tbck	11.4610540726212	11.4475246337845	11.4438555613421	11.4369469567905
Tbce	9.45345970654481	9.39243620918546	9.44028147627441	9.41813733002912
Tbcd	10.6142619542714	10.5611039365226	10.7175198036748	10.555202873627
Tbcc	9.9965664590187	10.0671886848846	10.0188865306576	10.0941924508669
Tbcb	10.479690367137	10.5232472040082	10.4956024651408	10.5187536337801
Tbca	10.4622829169701	10.3868106868774	10.3610445723153	10.6083917720506
Tmem44	0.630604910642858	0.630505793502334	0.630385612074586	0.628044443381417
Tmem40	0.647639696062653	0.647635167415318	0.647629677227185	0.654980615683186
Tmem43	12.2336442362501	12.2416809697827	12.2699551768924	12.1955511890563
Tmem42	8.87274194476988	8.876283672933	8.86674668743018	8.91521564774573
Rab40c	9.94735046275526	10.0489020439257	9.96197501883151	10.1446889108514
Rab40b	-1.72609094680886	-1.7254740519894	-1.72611978261548	-1.72615040685475
Lacc1	-1.07230031809238	-1.07232180932252	-1.07234893495406	-1.07037630696848
Gm17769	-1.72608161580563	-1.72609374661297	-1.72550985091315	-1.72613820173945
Gm17762	2.82099325252314	2.80210259219756	2.80673762659365	2.81156734905657
Scx	-0.438290317228706	-0.43829247055793	-0.434811367533215	-0.438299734866129
1700025N23Rik	0.542936011015981	0.541664643527059	0.545142183828347	0.54377004330747
Arl2bp	12.5025066775605	12.4251258664026	12.4202067701269	12.4010045697084
Rtbdn	0.0611215661144069	0.0598013163874436	0.0597401544027954	0.0585664814683642
Tecrl	2.34930566581691	2.3492907438065	2.37337236739778	2.3492404012707
Med14	11.8390811030339	11.7594223036196	11.6559725136433	11.6636273574251
Rpl8	14.2893583195331	14.4073108378722	14.2051593494188	14.3909124740756
Rpl9	13.699386964341	13.8330118087599	13.6739453830594	13.9240577748798
Rpl6	13.372972702755	13.5181747176084	13.3792620321335	13.5383903901875
Rpl7	14.6012857317798	14.6425149616223	14.552061081999	14.6982904309516
Rpl4	15.8909122601444	16.0355199447539	15.7777651719394	15.9596761324508
Rpl5	10.8004998108853	10.8293732838134	10.7446125111939	10.8738294716449
Rpl3	14.9122224596702	15.0703895574933	14.8536888733197	15.0442185279017
Mecr	8.55500816029893	8.59887146715877	8.63118272407557	8.63140136920167
Cntn3	1.00095391070736	1.00090076199773	1.00663400472584	0.999658849523202
Cntn1	1.30713454581132	1.30585824306536	1.3162663628949	1.30583384461993
Cntn6	0.542936011015981	0.541664643527059	0.545142183828347	0.54377004330747
Mir302a	-0.941353958585792	-0.938951174897162	-0.941376568142233	-0.941379811178338
Mir302b	-1.03569506450045	-1.03571759281169	-1.03463348380391	-1.03473422340564
Mir302c	-1.72609094680886	-1.7254740519894	-1.72611978261548	-1.72615040685475
Espl1	7.23442520841415	7.14733025003462	7.35657461504678	7.19158599854467
Fhod1	6.89669983205434	6.91843043374021	6.93932039150116	6.90813055908482
Nat9	7.10218520153206	7.11164966935888	7.14295480559883	7.07739025427279
Fhod3	1.07296879763698	1.07296268487889	1.07758692009311	1.07822070334107
Cass4	3.24344917935125	3.23919835538189	3.23859733887328	3.23118051239196
Nat3	1.42734057865304	1.42733271852418	1.44002975268828	1.42730620153339
Nat2	7.06315216569427	7.01339042746392	7.04831026573815	7.01217749345366
Dnmt1	12.7051767233722	12.7703848464939	12.8031894392867	12.7955402508267
Olfr1450	-0.0243659013462872	-0.0243687708419925	-0.0197303490279974	-0.0243784511855182
Pomt1	7.5241156933042	7.51915453214243	7.55174305958533	7.52273640609251
Pomt2	8.31293972296293	8.18831576862368	8.12071166362684	8.10080409626342
Sdr39u1	11.039510240114	10.9870902792276	10.9740756274912	10.9241164374441
Fat3	-0.0547763833946961	-0.0547791864630089	-0.0513026112796888	-0.0537288781738596
Fat2	-1.7254436450604	-1.726111713526	-1.72612844553546	-1.72616029399044
Fat4	0.0128795634539224	0.0153190016065721	0.015200895780674	0.0128666478213565
Tspan2	8.46797231002315	8.30653143807465	8.47752357641482	8.31947241328663
Tspan3	9.80442569529271	9.64404793935004	9.78322010123807	9.69630739209646
Tspan1	-1.72606423884226	-1.72607527567457	-1.72608920605663	-1.72557055230732
Tspan6	5.96720161168452	5.93416320308772	5.99276947959285	5.95445796273199
Tspan4	7.33273059913665	7.36076708221749	7.39162081561444	7.43049979331568
Tspan5	10.6540570099392	10.6261536083391	10.6001679330181	10.6301200085197
Tspan8	0.647639696062653	0.647635167415318	0.647629677227185	0.654980615683186
Tspan9	2.09180397464694	2.07413127484319	2.076454219932	2.07408932656458
Ccin	-1.72606423884226	-1.72607527567457	-1.72608920605663	-1.72557055230732
Prm1	-1.72609094680886	-1.7254740519894	-1.72611978261548	-1.72615040685475
Gm14440	-1.7254436450604	-1.726111713526	-1.72612844553546	-1.72616029399044
Gm15319	-1.72608161580563	-1.72609374661297	-1.72550985091315	-1.72613820173945
Wdr86	1.93915579083467	1.93028541793312	1.9384040672338	1.93131225739467
Pcp4l1	-1.72608161580563	-1.72609374661297	-1.72550985091315	-1.72613820173945
Wdr81	10.2788318608231	10.4683401082315	10.2796907055833	10.2940392334339
Wdr82	11.4760954934126	11.542689785527	11.3385390037574	11.5064467713243
Wdr83	8.57336657474254	8.6274006425404	8.73566526346413	8.64922674710904
4930579G24Rik	8.46560288453686	8.58723738871229	8.71842105552015	8.42939187486667
Wdr89	8.81442054829496	8.71865922135692	8.80367884107166	8.75580886466532
Msmo1	9.64719061502104	9.5459928139309	9.44692977854396	9.53884416072315
Pitpna	13.5540111356789	13.5566550599733	13.5306851270012	13.4557396103932
Pitpnb	11.0547438991948	11.1353384979986	11.0277807117944	11.2274845960541
Itih5	6.17123654294541	6.08222839032758	6.1765855653635	6.12093439030908
Slc1a7	2.03097468031641	2.0503366250903	2.03094807764282	2.0309220884704
Gamt	3.32561619735449	3.32386674554091	3.32211143295827	3.32218910426904
Cfap126	5.32537945110928	5.30578343506183	5.35827199881605	5.30268854393585
Scpep1	9.63793818420932	9.61282779113052	9.67297662771049	9.55068704686929
Gm13251	4.96352311558431	4.93202909205058	4.9236333343231	4.92560770547058
Zfp628	7.04584124835865	7.1225094024111	7.15135421820624	7.12527874387531
Zfp629	5.48425840387656	5.48026185774083	5.52872109173464	5.4863342278899
Zfp626	8.32805335992298	8.27853104730846	8.31593798512901	8.29245619179018
Zfp622	11.0948670580101	10.9678062246148	10.9209497744705	10.9293039516022
Zfp623	8.57026924060198	8.65565530561013	8.49595647779652	8.42562049241751
Mbtps2	8.12608820188167	8.16664230253404	8.16366556649431	8.12649104712766
Mbtps1	11.7250991164097	11.6689344568847	11.6478967090603	11.7183664301429
Plcl2	12.1460384775911	12.1578460299195	12.1781363808325	12.2778807546348
Plcl1	5.99782276506727	5.93446021768716	5.93682166180563	5.89264451417504
Sall2	5.03457558819896	5.04719160882408	5.05151593927636	5.10349846100302
2810471M01Rik	0.29645310351842	0.296449518664608	0.302243729767272	0.296437424997977
Gm16157	5.6400875064281	5.64554036811356	5.62008539975485	5.61575316458024
Rap2b	10.452618016338	10.3798978672049	10.4752579511017	10.5219961918224
Rap2c	10.9351895101081	11.0532275829121	11.0537596894241	10.9495423353808
Pdxk	10.634379097483	10.7729847311267	10.7650286345564	10.8484535703559
Ctdspl2	11.3820064205408	11.4291453708543	11.4520178910449	11.3528071388842
Pdxp	8.94636777548556	8.73905655675673	8.89816844321136	8.80030493971523
Ache	-0.156680991824024	-0.156683583570392	-0.156686725593197	-0.152478627865711
Gabpa	11.5004459687777	11.4721404732939	11.2619881949017	11.4266796002075
Atg4d	11.0822949139527	11.0663158718606	11.15179867067	11.0124756441515
4930465M20Rik	0.0617019160359628	0.0640948115962452	0.0604231594994421	0.0604165369813305
Rdm1	10.2355225169723	10.2103696919629	10.2177277372302	10.2285346349573
Mir1894	3.62158456006895	3.616114871714	3.62702231053574	3.61351410087491
Adcyap1	0.647639696062653	0.647635167415318	0.647629677227185	0.654980615683186
Impad1	10.0063483959201	10.1352108290727	9.80011436040023	10.0048665495699
Mir1898	5.19785345434291	5.19755853410768	5.22882647007819	5.18722836303288
Cyfip1	10.2812474592122	10.0961725423014	10.2775200393267	10.3382673314644
Cyfip2	14.2052891162742	14.2803813467939	14.2329992304877	14.2522743826178
Abr	12.0721114506961	12.1914821586271	12.1380444627772	12.1251914151305
Kctd20	11.6137723992403	11.6982858190089	11.6198470183165	11.6598879295876
Kctd21	6.3965866103262	6.43589291200928	6.43310442844813	6.45183135904273
Smcr8	9.43164577945219	9.57554356714417	9.35134039731628	9.47554603857211
Cela1	5.92815038233239	5.93637082015686	5.95172752452855	5.95348206259533
Mmp14	2.39446456879796	2.38811317032907	2.40655034711208	2.38806131379707
Mmp15	1.17488105073939	1.17487451320593	1.17602511962374	1.18431111020289
Mmp16	8.1871874840178	8.62635862250025	8.28372452637947	8.5974606747079
Mmp17	5.86122204355713	5.87705883641071	5.93178126151172	5.87513442096955
Mmp11	3.94013984710044	3.9557451836593	3.96845158245103	3.95845104315543
Mmp12	-1.72608161580563	-1.72609374661297	-1.72550985091315	-1.72613820173945
Mmp19	1.98335736295925	1.99065163591588	1.99260352000143	1.98543098572457
Klrb1f	7.59832874483845	7.62789029520252	7.78692453252467	7.71355406010935
Klrb1b	2.98844179127609	2.98841849810161	3.02596720690416	2.98833991088084
Klrb1c	12.0795804073564	11.848594572911	12.1254877805073	11.9892355371819
Gpsm2	9.03096566032641	9.34070932373673	9.35522347471602	9.31416088884019
Gpsm3	10.4732392081819	10.4756815202625	10.7013185477635	10.6415801536909
Gpsm1	9.22490117894871	8.98345142246018	9.06633024875877	9.03888153882391
Ppef2	0.973878666608256	0.972559568443823	0.973657229897894	0.974499431433182
Oma1	9.77780248721024	9.91263555793274	9.78315555914936	9.81080197941362
Bod1l	12.2843733333206	12.2571065802828	12.3397433096956	12.3044146743045
Dreh	-1.72609094680886	-1.7254740519894	-1.72611978261548	-1.72615040685475
Poteg	-0.310568817633235	-0.314387036718634	-0.314389910993298	-0.3143950349866
Shroom4	1.29569161919015	1.29568451718898	1.29567590721256	1.30719973179718
Vangl1	-1.72606423884226	-1.72607527567457	-1.72608920605663	-1.72557055230732
Maea	11.5855497165864	11.5202914678314	11.3941361882361	11.5016177843825
Csl	0.31780470173321	0.316486828138842	0.315260663448663	0.317375747634021
Kalrn	3.67061214128739	3.67112470135397	3.6598659655701	3.66969162477114
Mael	-0.941353958585792	-0.938951174897162	-0.941376568142233	-0.941379811178338
Sin3b	11.0483225443226	10.9927594614738	10.9178534876947	10.9643429127317
Ercc6l	7.89303218804743	7.92903227393409	7.85330310770683	7.86433025828019
Coasy	9.47849513543425	9.32383276434798	9.47212429854082	9.37367054827926
Stk38	13.3611320309387	13.1242915153518	13.36220589709	13.2929655006903
Dmpk	1.29093614787434	1.29092899829069	1.30247934436198	1.29090487847455
Stk39	10.0125009132397	9.91012527699818	10.0423339628302	10.0409263208437
Tor4a	12.5901051592463	12.6385233613174	12.5099189868844	12.5258168059229
Gm6225	2.27838192479073	2.27069613855963	2.27636584747862	2.27032908539117
Snrnp35	6.32817923290127	6.36756447163675	6.38667405673399	6.34816412731175
Cd274	11.0218458792528	10.9916350637309	11.1272585793972	11.0822857426065
Fignl1	8.21219714034783	8.15781747895906	8.39359314859056	8.34217633542137
Dynlrb2	-0.101911914928443	-0.100697702131746	-0.101917896799408	-0.098754248362252
Nrk	2.25768921266873	2.24756369064267	2.25567509904439	2.2517642593749
Nrm	10.6880920856663	10.5803689808482	10.7082279738762	10.5830684380889
Pim1	9.42448924196861	9.56039162558933	9.6576113617658	9.63863734701141
Atad3aos	5.16761614378807	5.18707192363686	5.17878356698823	5.14845756584529
Nrp	7.83113439754306	7.77735500780028	7.76640578978968	7.78753502229661
Rara	10.8588730662115	10.8282641630683	10.9182124282985	10.8731540406844
Rarb	4.69515767261828	4.70242470413859	4.69512120349642	4.70298783336024
Brd4	11.7113593088901	11.7275991036059	11.7923419614617	11.6111333470941
Rarg	8.27799159675052	8.28579048707707	8.33799082456429	8.2631808590468
Ufm1	9.64585743608138	9.65853745485919	9.65684034069664	9.59703715554412
Rhbg	-1.72608161580563	-1.72609374661297	-1.72550985091315	-1.72613820173945
Fbn2	2.16752280989853	2.16605906828184	2.16581469118407	2.16643652517743
Fbn1	0.640740419899232	0.638150997936245	0.639253280485114	0.636911096353592
Rars	11.2660865039469	11.2099888016461	11.1983778621871	11.2348403721436
Gm38397	-0.523766642930325	-0.523768659240839	-0.522611887819743	-0.521662066744801
Wnt5b	1.62052531878281	1.63508681043551	1.62050531967764	1.62048578203223
Col11a2	5.30915999718427	5.33492390817295	5.2892188381925	5.40597304226745
Crat	7.66630692873482	7.75443628587539	7.76546519767142	7.68064934210388
Pcdh9	-1.03569506450045	-1.03571759281169	-1.03463348380391	-1.03473422340564
9430015G10Rik	9.15369042077253	9.15860489095047	9.13169285305546	9.0246941853398
Pcdh7	0.558380847670275	0.558376548264687	0.565325023230968	0.558362043980313
4931430N09Rik	0.558380847670275	0.558376548264687	0.565325023230968	0.558362043980313
Kcnv2	-1.72608161580563	-1.72609374661297	-1.72550985091315	-1.72613820173945
Scfd1	11.1970792427338	11.0773161610518	11.0738493425978	11.2054996440604
Scfd2	9.85772355419269	10.0168893257454	9.87095017096454	9.90690527063383
Ipmk	10.2225135429871	10.307722766528	10.29325964197	10.3936110308607
Ogdhl	0.0106243887973837	0.00935206487172415	0.0128373975920992	0.00934212803942516
Maml2	11.9748077680883	11.9255338198667	11.9554418271826	11.8387403846355
Maml3	2.97261407997166	2.99909074124231	2.97373015161982	2.98204329568203
Mypop	7.94012937701289	7.99075271648731	7.94483764360357	7.93403536922693
Maml1	8.79540348539372	8.6820609699547	8.72350821570586	8.75885680572266
Gm20594	2.22796742421047	2.22902903479045	2.23225332829959	2.2294043264097
Qk	11.266028930096	11.2662638339659	11.1102659228115	11.1435309863087
D830005E20Rik	-1.7254436450604	-1.726111713526	-1.72612844553546	-1.72616029399044
Oprm1	2.25558038770132	2.25020847861902	2.24164074071935	2.24161056250144
Cml1	6.97813523900402	7.04953926067687	7.02277980544157	7.03596876288643
Ppp2r5d	10.618910389377	10.7348911434534	10.6514608980265	10.6593742280866
Ppp2r5e	11.0095868382195	11.1726043930086	10.9820154479607	11.0128405633427
Ppp2r5a	13.3070956081342	13.4314105298111	13.1967501531323	13.3062959628713
Ppp2r5b	9.21560557301139	9.33974480881762	9.15616150076487	9.19597555492683
Ppp2r5c	14.159175563952	14.1648943787816	14.1063779587399	14.0400036998354
Tmem184b	10.1439616272161	10.2164846603995	10.214600666923	10.1697301400871
Tmem184c	10.1911914803021	10.1558670888312	10.4288000467771	10.0356262680785
9430083A17Rik	3.54036175135778	3.52890613623054	3.53339109095073	3.55763894965673
1700028K03Rik	4.14420664010665	4.13124427669056	4.15008604600943	4.13804980614672
Atpaf2	10.1780798805045	10.2383665317683	10.0808610494624	10.1006260173193
Atpaf1	9.40246639664898	9.46071008723843	9.39282808576896	9.3272468347992
9330159F19Rik	-1.72608161580563	-1.72609374661297	-1.72550985091315	-1.72613820173945
Nifk	10.7112290201733	10.7638988788081	10.634901951829	10.7389820655196
Hdac11	5.18019754807172	5.1878951946916	5.17654703897773	5.17399384722564
Tspyl4	10.0012343509919	9.87530357474747	9.85096542884356	9.74568028177222
Tspyl5	0.164233504903428	0.164230266865052	0.164226341324583	0.16948331282705
Tspyl1	11.9868590816201	12.0305301902716	11.8851900811845	11.8482883485303
Tspyl2	9.38964552227546	9.31930328946922	9.51759719283214	9.29043995776915
Tspyl3	11.3262387140074	11.1930141011271	11.1917060109103	11.1883071368846
Kdelc1	8.88081847886389	8.79289665128964	8.83794649737763	8.83334904322311
Ccdc171	8.48377301872513	8.32111948501565	8.56381832281684	8.41959783561626
Ccdc172	-0.970760175333173	-0.972000984682001	-0.970835383122939	-0.972015645649451
Ccdc173	4.59468408496286	4.57643518258829	4.56357482569069	4.56620903054748
Ccdc174	9.74539737509934	9.74217298016192	9.83062394589766	9.84920084078041
Ccdc176	4.64688536447988	4.64902300382484	4.64266570969879	4.61983671064596
Cars2	9.36968944236151	9.36256888075784	9.35378670981471	9.27530538929737
Sacm1l	12.5288682450332	12.373762807547	12.411088840055	12.3062382624722
Sqstm1	11.5916115690678	11.6193830477669	11.6332551628938	11.5692533160579
Saal1	9.24382859203565	9.19716083777672	9.22524291000932	9.2515875065954
Papolg	11.3146450472906	11.4306546975431	11.2307960661652	11.2528462991444
