baseMean	log2FoldChange	lfcSE	pvalue	padj
Swt1	1605.06909030844	-0.00969493590650749	0.0696167738246624	0.701702626266352	0.999958094925527
Srfbp1	677.126310023869	-0.00537834841289295	0.071670325686751	0.773433739371082	0.999958094925527
Rbp7	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Ppifos	101.266119750041	-0.00538042576504366	0.0739434924328522	0.452473008506814	0.999958094925527
Alpk1	3.32108213924821	9.20360711326226e-05	0.0740160807924516	0.960331091405243	NA
Alpk3	2.96945891244056	0.000124664425953584	0.074021583231224	0.702698511307561	NA
Alpk2	62.444408139329	0.0118312224325272	0.0753206231927677	0.00659806944408391	0.269955944001611
C2cd2l	680.769986104631	-0.0139001859807544	0.0732470458599528	0.459929331116868	0.999958094925527
Kif18a	293.758616195314	0.0152234183992826	0.0753267086882955	0.204145836538767	0.97235664705156
Kif18b	104.785597129982	2.27947849383881	0.770884418153913	9.36797275588955e-05	0.0147262066466595
C330007P06Rik	1256.90807816982	0.00254840273401596	0.0695645533011124	0.916862531481077	0.999958094925527
Dcstamp	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
Syndig1	6.40583778436231	0.00085621390789293	0.0740297228152651	0.279537249126787	NA
Desi2	1825.58403055519	0.0154104380154773	0.0707667294695335	0.550633765938758	0.999958094925527
Trank1	2.21740538689464	0.000458758493246508	0.0740247026893212	0.548837060866637	NA
A930019D19Rik	36.6080745936032	-0.000143846679877129	0.0738664106298118	0.969646431319484	0.999958094925527
Desi1	1040.84580945774	-0.00709001043692975	0.0706760800717769	0.748204078933392	0.999958094925527
Gm29766	293.296450822941	0.00396436786984432	0.0729652328667241	0.765460898657066	0.999958094925527
Kdr	5.36497599527659	0.000645024594276316	0.0740266060732326	0.326712423548008	NA
Airn	49.4862252467472	-0.000334032960930131	0.0738067704480258	0.948167854459985	0.999958094925527
D930028M14Rik	64.2988409741927	-0.000413190307470937	0.0737439156154575	0.944495179558311	0.999958094925527
Pkhd1	11.292685648536	0.00265733655027278	0.0740672442785789	0.186425780657523	0.953043903758868
L2hgdh	107.609773795905	0.00136902971283692	0.0735870547657742	0.870296620091075	0.999958094925527
Mir6236	4016.21974013199	-0.0688893236570055	0.0983694193963007	0.0868096088584798	0.792744535389516
Brix1	3170.36137043604	0.0112286816136423	0.0659003748707784	0.721317846658388	0.999958094925527
Hvcn1	1935.24287572544	-0.0262419367563154	0.0733520584310843	0.35513001391948	0.999958094925527
1700110K17Rik	2.74830306465563	0.000285167832109969	0.0740102399520935	0.851955959070163	NA
Efcab11	17.6695827597021	-0.0048627882162356	0.0742241024954824	0.075650432999436	0.761672373847832
Efcab12	6.57886659908079	0.00196701044777884	0.0740605797362627	0.0544873308825133	NA
Efcab14	2510.92292364341	0.0129754246578257	0.0678387891695147	0.660385147292698	0.999958094925527
Ccdc88a	13.8697962267715	0.00274422012292513	0.0740512800290955	0.330213811903774	0.999958094925527
Ccdc88b	2188.98668011561	0.0185532182051144	0.0701997154594432	0.513790546144959	0.999958094925527
Ccdc88c	5082.75710589279	-0.0206412390291922	0.0645076153676823	0.551926353244199	0.999958094925527
Plekhm1	1617.00324972945	-0.0460825520973671	0.0866122562441501	0.123464543348482	0.898464814977942
Plekhm2	560.629198771103	0.0172278386120106	0.0750058880143918	0.291931639531238	0.999958094925527
Plekhm3	1052.72585060168	0.0777236862615377	0.135758896916215	0.0173801779367792	0.414455714719644
Tma7	4834.48442623041	0.0306657359937784	0.0685397218902889	0.385234287212993	0.999958094925527
Mb21d1	460.926783275129	0.0164228370101483	0.0749669824950029	0.289313176497143	0.999958094925527
Lrrcc1	863.778386309205	0.0239599161340896	0.0759378879943756	0.272757789096454	0.999958094925527
Trip6	43.1775168186418	0.000526840721240498	0.0738957367686455	0.905819371497999	0.999958094925527
Trip4	3129.50743719449	0.00934169240439372	0.0663259085007757	0.76000876829477	0.999958094925527
Mlh3	609.832465515448	-0.0055817618961067	0.0719094202864816	0.756073514386334	0.999958094925527
Mlh1	1028.75123859665	0.0145877995828028	0.0721735388622174	0.51546221860681	0.999958094925527
Elavl4	0.516389402056667	-2.81613032276112e-05	0.0740184918261992	0.972038779690992	NA
Elavl1	5622.92346243663	-0.0923122086360004	0.103804637900549	0.0590127449612225	0.704399326606778
Elavl2	2.51845643285068	8.22832483795382e-05	0.0740197166602096	0.812157960012802	NA
Tigit	178.687193708687	0.00481738591783834	0.0735002942388863	0.647603150737866	0.999958094925527
Myc	3017.46062010779	0.0235418546842909	0.0693577112698963	0.459341813623094	0.999958094925527
Myb	142.930750038127	0.0021349145005318	0.0735882508681133	0.796252451799277	0.999958094925527
Scn10a	0.670621999409574	0.000360487810306437	0.0740235569289984	0.682193512371276	NA
Baiap2l2	3.83985635998981	0.000233362211175408	0.0740160468222055	0.723504523069666	NA
Baiap2l1	33.6825273247488	0.00166475267683835	0.0739101909789488	0.719221884679234	0.999958094925527
Bola3	682.096182906788	0.016360911966069	0.0739163674272243	0.392678698756837	0.999958094925527
Luc7l3	2900.75439432939	0.107257343949607	0.14585467025289	0.0345327274137307	0.552810720548518
Luc7l2	800.142928456832	0.0317940140932738	0.0808386556422572	0.125340102653468	0.898464814977942
Fam205a1	1.08004410294016	-0.000406409203077652	0.0740244692778535	0.596568691015565	NA
Mir142b	7.58248950492654	-0.000566024760201643	0.0739911887073805	0.797987520949816	NA
Ncmap	5.230695592359	-0.000401929136880501	0.0740160120910498	0.782364752104826	NA
Pclo	3.24013230882047	-0.000454271363753416	0.0740250574968377	0.459090227083194	NA
Ankrd61	7.6656861399839	-0.000147600047959363	0.0740075493707344	0.921890580167331	NA
1600023N17Rik	3.14560171116682	-0.000196892462189023	0.074017533642274	0.865931435297392	NA
Rnf149	619.4390246397	0.0225991619285516	0.0765263783414088	0.223282888624599	0.984943272521421
Rnf141	159.724368306181	0.00271088952736985	0.0734563703188902	0.780769781260102	0.999958094925527
Rnf145	7732.87991194235	-0.0333601975825864	0.0647269818801349	0.376583257775256	0.999958094925527
Rnf146	2107.20127273194	0.0179177225642896	0.0696928592739709	0.534873924379104	0.999958094925527
Slco3a1	7953.9150962018	-0.00269276899252629	0.059850762104409	0.93798992032794	0.999958094925527
H2-DMa	768.811351123133	0.0255699830289538	0.0771801929803422	0.217834257904559	0.981862005695741
Ptchd4	0.739135128964882	0.000411285391815394	0.074023966527275	0.680630689633012	NA
Ptchd3	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Zfp251	763.043953365045	0.00932198046450161	0.0718659551253079	0.64243910769554	0.999958094925527
Supt7l	441.084941365569	-0.00224262297220275	0.0722844978574114	0.88451045249702	0.999958094925527
4933424G06Rik	1.82217831521533	-0.000501882037235793	0.0740220039222258	0.527921464014512	NA
Olfr273	0.777890318707971	-0.000427534012020324	0.0740242604177982	0.629820507707377	NA
Anapc16	986.846545370533	-0.00351437220130829	0.0704373055234476	0.869374437676567	0.999958094925527
6330403A02Rik	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
Mmaa	258.642815512764	-0.00775351586612092	0.073599847913367	0.516813007970689	0.999958094925527
Ube2cbp	115.974116406632	-0.00175238929560174	0.0735872448442097	0.827063384011883	0.999958094925527
Mmab	308.287989322864	-0.00121525161030237	0.0728751786870349	0.920602871231048	0.999958094925527
Stab2	4.27370605249545	-0.000190728659905345	0.0740209660931903	0.54770621818847	NA
Slc45a4	764.247818886066	0.0145368897720494	0.0730270801409796	0.470931871758768	0.999958094925527
Olfr1338	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Mpc2	1067.00219472746	0.0221787333954769	0.0744653508124184	0.341749163800105	0.999958094925527
Mpc1	675.725055487984	-0.00321919966220169	0.0714752689201779	0.86271341759342	0.999958094925527
Fnbp1	7758.36258528896	0.00452692615280945	0.0588584208512377	0.900375739666834	0.999958094925527
Fnbp4	3709.84896258238	0.0325944234414458	0.0708710422006426	0.345420348860939	0.999958094925527
Zfpm1	1164.98155042395	-0.0397553082990071	0.0839406470073612	0.12664390628801	0.898464814977942
Csmd2	3.20578540657468	-0.000951780534666661	0.0740280434098356	0.428413535510946	NA
Csmd3	5.63853459470849	0.0010199107549474	0.0740127652392027	0.567775805434189	NA
Csmd1	1.23189188160814	0.000402200840669588	0.0740240586013435	0.61728158002977	NA
Swi5	1834.30085719554	0.0386396979131642	0.0804254155320611	0.191251753512437	0.958307439674009
Hpcal1	3154.17818495528	-0.0507652682745331	0.0828614796689586	0.16299081132717	0.9432997863825
Hsd3b4	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Hsd3b5	2.21740538689464	0.000458758493246508	0.0740247026893212	0.548837060866637	NA
Hsd3b7	11.8180122837877	0.00061414557087329	0.0740148107536022	0.311983197122303	0.999958094925527
Cep104	711.893344184774	-0.032332056835628	0.0811685205877729	0.120473397760655	0.887906035192195
Iffo1	484.444293031707	-0.0169898502559905	0.0749983404736691	0.28938532623559	0.999958094925527
Iffo2	367.941140820442	0.000266636884536477	0.0726142525875589	0.987858676138298	0.999958094925527
Iqcf6	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Scarna9	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Scarna8	1.42347046451713	-0.000104805115359825	0.0740191275966539	0.89935864248681	NA
Scarna6	0.777890318707971	-0.000427534012020324	0.0740242604177982	0.629820507707377	NA
Scarna2	4.23177654964433	0.000193128734615986	0.0740055962791246	0.907383037008679	NA
Gnb2l1	16771.6298675845	-0.0233428307536937	0.0587781135307709	0.533138865874039	0.999958094925527
2700097O09Rik	232.284851935695	0.00450042733352452	0.0734228302303767	0.673262034668435	0.999958094925527
M1ap	2.32675750410566	0.000735943624939799	0.0740280847311358	0.342087299267145	NA
Cyb5d1	154.991692548686	-0.00602223837724383	0.0737783950072722	0.515986547549222	0.999958094925527
Msrb1	107.771404206592	0.00223573499382507	0.0736104164189036	0.789456972440775	0.999958094925527
Msrb3	3.88945159353986	-0.000557109175820084	0.0740257455368345	0.397907110071949	NA
Msrb2	196.692548728197	-0.0052593166274423	0.0735724019159838	0.600899998854969	0.999958094925527
Kpna4	5534.88957066826	-0.0116789963535785	0.0623121753589717	0.733778436616089	0.999958094925527
Ggps1	1800.71351148511	0.00193125069333327	0.0682798802582974	0.943393534779727	0.999958094925527
Zfp385a	0.493551692204897	-1.50444554077975e-05	0.0740210245369285	0.972356033104728	NA
Zfp385c	5.6786922106964	-0.000148053855780019	0.0740206559143789	0.582983290554363	NA
Zfp385b	1.78832533175886	0.000374931975555574	0.0740239890124681	0.563255725421967	NA
4930484H19Rik	1.20905417175637	0.00067917726055999	0.0740262854706124	0.487270489128458	NA
Bcas3os2	7.70176093540829	-0.000335459108718737	0.073987816217756	0.880427430355355	NA
Bcas3os1	72.160958464549	-0.00158495713510614	0.0737349938177715	0.811291523028168	0.999958094925527
Aftph	4281.98775305624	0.00953798734562247	0.0635237420186448	0.774846422132302	0.999958094925527
Bcdin3d	494.769525449057	-0.0160535340303343	0.0745957138302394	0.327851666574167	0.999958094925527
Ap2b1	2188.32647944145	-0.222078140002973	0.242944353955921	0.0101693467188718	0.327980701475479
Skap2	484.962053053709	0.00172274472341563	0.0721082747273286	0.918828534590976	0.999958094925527
Skap1	10598.3880492053	0.0365627466466372	0.0633757582680809	0.346431806002711	0.999958094925527
Gm15706	50.0295908494843	0.00736016225983755	0.0743893048633456	0.166927224117273	0.943685882059332
Gm15708	12.0047486771459	0.000816583316944977	0.0739747131274124	0.781311575796647	0.999958094925527
Capg	951.767140388598	0.0111782053827984	0.0725538655922806	0.553869353030439	0.999958094925527
Kcnab1	19.4753273491824	0.0024817370111554	0.0740195171477268	0.414738464188336	0.999958094925527
Kcnab3	10.4951129320614	-0.00284839968826417	0.0740793050741777	0.197085382604179	0.966729016367081
Abhd13	1525.72011205824	-0.00322385944759225	0.0687816133818649	0.898146608022079	0.999958094925527
Cap1	5078.70734931941	0.247515851123235	0.12857776519074	0.00290730014956048	0.16698805234038
Cap2	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Rnf185	1374.35273696155	-0.0118868189451124	0.0704035212512037	0.62987596201143	0.999958094925527
1700084E18Rik	3.96555954678122	-0.00030347150085914	0.0740043241264248	0.891973627675349	NA
Atp2b1	12793.1230287532	0.0727490874232309	0.0775114512366481	0.106512606690846	0.852314877518779
Atp2b2	6.03559799468616	0.000736483583247598	0.0740278396207938	0.289353547320976	NA
Atp2b4	1231.82987361629	0.00568421756853524	0.0699536316588336	0.811173572365559	0.999958094925527
Mtss1l	1.54996314573164	6.29751122421752e-05	0.0740191918025366	0.956645216875777	NA
Dpy30	1477.57621450558	0.00690998603289001	0.0692524619168213	0.786799438022945	0.999958094925527
Usp40	802.580948910494	0.0124440925468974	0.0723515747925123	0.544686852960064	0.999958094925527
Ptafr	4.18843239746766	0.000572337814553135	0.0740257847055774	0.415202173151371	NA
Rnf183	0.447081332939716	0.000311020470432804	0.0740230003598718	0.733642554690372	NA
Sbspon	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
Phyh	908.339000890139	-0.00217092788558218	0.0706595529703334	0.916392683054153	0.999958094925527
Snora5c	2.97484281443578	-0.000101159981258981	0.0740080370527237	0.942973678113363	NA
Ggt1	680.829873252787	0.0148224108216234	0.0738103827823595	0.40704800269097	0.999958094925527
Ggt7	88.4757445904141	0.00238659393307254	0.0737419430204304	0.735228206570528	0.999958094925527
Ggt5	80.7016847272483	0.00238475289050303	0.0738622738021607	0.649200582371682	0.999958094925527
Mdk	4.04748499170689	0.000792917447661463	0.0740190187742912	0.516991822565912	NA
Ccdc66	524.603729476418	-0.00507290499489403	0.072216304898578	0.760751736567572	0.999958094925527
Ccdc61	482.587148260939	0.00609875912027246	0.0724626550573539	0.710963332367245	0.999958094925527
Ccdc63	12.7574110221786	0.000661500916528972	0.0739688799427759	0.830509582592895	0.999958094925527
Ccdc62	78.4052951536708	-0.00412266610662876	0.0738991271174881	0.519838170185586	0.999958094925527
Ccdc69	840.624202872662	-0.00164349585330002	0.0709076588834397	0.933708652343839	0.999958094925527
Dact3	15.6823494715462	-0.00158815579370374	0.0739823655589434	0.610960344801935	0.999958094925527
1110046J04Rik	0.739135128964882	0.000411285391815394	0.074023966527275	0.680630689633012	NA
C1qc	20.0594339207935	0.00268304906559736	0.074018912383051	0.434930717770644	0.999958094925527
C1qb	26.6909619437771	0.00612063832310181	0.0743301892239008	0.0845583766549852	0.789236889153895
C1qa	4.96087201950244	0.000927371489247837	0.0740158217560064	0.524709369928148	NA
Ube2r2	2150.85998325397	-0.0339106705458304	0.0759962403290968	0.267955132914055	0.999958094925527
Slc12a5	3.82473926479867	0.000146573876728734	0.0740052857624975	0.931052468864763	NA
Slc12a4	936.941791092034	-0.00293281584290745	0.0709127702122861	0.884067996172344	0.999958094925527
Slc12a7	6871.38606413275	-0.0031765848730009	0.059662532899171	0.927333687757866	0.999958094925527
Slc12a6	4273.43662595133	-0.0404171106212017	0.0738583996297315	0.261845819672221	0.999958094925527
Slc12a1	2.51845643285068	8.22832483795382e-05	0.0740197166602096	0.812157960012802	NA
Slc12a3	6.22949562204129	0.000352968393986804	0.0740165128450663	0.500133492542443	NA
Slc12a2	563.660710319646	-0.00844175232461462	0.07285847417665	0.59430014101102	0.999958094925527
Slc12a9	317.788001213593	-0.00501261876927235	0.0730026863766228	0.70578791584444	0.999958094925527
Slc12a8	9.0360189300282	-0.00129901836780703	0.0740208771180289	0.274831332622412	0.999958094925527
Nalcn	0.962675795434739	0.00066397436220103	0.0740259563019683	0.519567210262267	NA
Mylk4	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
D430020J02Rik	12.8855044727935	0.00151633686973312	0.0740191417523879	0.300056120965283	0.999958094925527
4930519F16Rik	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Atp6v1c2	8.35585119030118	0.000416953148903119	0.073994314870225	0.832112502409159	0.999958094925527
Atp6v1c1	2506.7502365409	-0.0154204360477894	0.069253014689929	0.583936148413785	0.999958094925527
4921507L20Rik	39.3966501749442	-0.00389599873765554	0.0740606477078831	0.300478048501527	0.999958094925527
Lgmn	11.3318144112324	0.00360894725827325	0.0741475915574191	0.0227843989722687	0.473301513100406
Spata21	26.0860088865837	-0.00234493730436668	0.0740007050926931	0.438787512183226	0.999958094925527
Spata24	43.4258027426391	0.00457222748429633	0.0740657595348012	0.364520308879157	0.999958094925527
Spata25	1.23189188160814	0.000402200840669588	0.0740240586013435	0.61728158002977	NA
Vmn1r214	2.46378376321627	0.000439723137978991	0.0740245179355582	0.537190396154591	NA
Dars2	736.563129918325	-0.0211493268240251	0.0753537641714266	0.290618047356728	0.999958094925527
Slc11a2	2889.26479123969	-0.095380096787461	0.144311492823877	0.0330930340182076	0.546704155733806
Nup155	932.291153008267	-0.0136184757913283	0.0724624993962253	0.51322524332685	0.999958094925527
Slc11a1	10.6022195774464	0.00211932642210733	0.074046885479425	0.194943728290195	0.965751649385966
1700105P06Rik	1.16417369161447	5.65671558221675e-05	0.074021872791826	0.850559368130056	NA
Spata2l	273.608831760487	0.00713064288353319	0.073386798122807	0.577937959460688	0.999958094925527
Csf2rb2	1.62006615441024	-0.000415233536674673	0.0740246459074924	0.548921454888673	NA
Mesdc1	434.791951245913	0.00309318564834843	0.0723538661310336	0.843863165455995	0.999958094925527
Mesdc2	1772.37697423412	-0.0317903144113288	0.076676653865238	0.257613793688563	0.999958094925527
Ubl7	1096.36268044129	0.0220138638189128	0.0742027943622572	0.353934258603613	0.999958094925527
Cdc6	192.015327983846	0.0346255917532786	0.0862569285056009	0.000255143457673984	0.0319965115752282
Cdc7	767.366677331827	-0.0106355350650452	0.072146744049483	0.590753444904937	0.999958094925527
Aebp1	0.929918772312231	0.000135956449387126	0.0740189953040139	0.89190621092434	NA
Aebp2	3605.21988266466	-0.0310838733938389	0.0704394691414763	0.361712201098848	0.999958094925527
Shc4	4.82017208335592	0.000960931564744418	0.074014709520878	0.561910116413409	NA
Shc1	2538.5339063335	-0.228215839265624	0.211068825710311	0.00914159703483004	0.324340225736904
Ifi27	2918.99421114437	0.529938293962187	0.167120176763889	6.11799271429328e-05	0.0109092028295018
Med12l	161.544134577019	0.000933825345753947	0.0733562346809655	0.928285443016993	0.999958094925527
Wt1	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Tas2r108	3.44929726850278	0.000509409478935867	0.0740251718187858	0.475660059262569	NA
Dio1	2.24103803630806	0.000330372900025706	0.0740215672578238	0.775816823780266	NA
Dio2	0.518593545805314	-0.000413290562564747	0.0740239590082542	0.680088107695989	NA
Tep1	958.865526786216	0.00119912088735477	0.0704467467212125	0.957806589202295	0.999958094925527
4930401C15Rik	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Gabarap	2914.2786817304	0.0640691371900565	0.0946628670647627	0.0997330863735992	0.839683708883291
Aplp1	263.473817848318	0.00428175867726938	0.0731250990482542	0.732776870975432	0.999958094925527
Aplp2	5775.85585363277	-0.00280805882066934	0.0614259194015757	0.932657844478131	0.999958094925527
Smim12	849.566790960224	0.00797218959826101	0.0714708187430764	0.698450988490684	0.999958094925527
Catsperg2	1.23189188160814	0.000402200840669588	0.0740240586013435	0.61728158002977	NA
Apc2	16.0290718248709	0.000875682790099013	0.0739773488301746	0.734424500761359	0.999958094925527
E230016M11Rik	9.98957579689238	-0.000251385281468313	0.0739828851817616	0.908925778784445	0.999958094925527
1700010I14Rik	93.7708114478177	-0.00735726880670651	0.0741884075791407	0.32361391051142	0.999958094925527
Snord72	35.1620128684094	0.000248558496839424	0.0738685197029677	0.963006067052547	0.999958094925527
Btbd9	1938.36998453506	-0.00948557754542165	0.0686727751691762	0.72491313622631	0.999958094925527
Btbd8	42.1820707565646	0.000253569089607052	0.073836730548443	0.966629763157283	0.999958094925527
Btbd7	1331.7571619833	-0.0379408385178051	0.0817628940362569	0.16117830282036	0.940232999899822
Btbd6	1133.29928132114	-0.00225590275817465	0.0700145013107534	0.919363954043437	0.999958094925527
Btbd1	3909.47371963417	-0.0115672833273432	0.0645761858330353	0.722499334443198	0.999958094925527
Btbd3	1.03718709161063	-0.00039826901306197	0.0740241190835064	0.594984437200226	NA
Btbd2	786.230148666364	-0.00970618984527252	0.0718664913913908	0.628691160691473	0.999958094925527
Eomes	1848.49522731506	-0.0272567819539092	0.0754238833542107	0.293173377951773	0.999958094925527
Cd151	87.8626289839893	0.00390783102043907	0.0738331855377199	0.580984563197903	0.999958094925527
Erc1	354.483338026554	0.0102668570249977	0.0736105099764694	0.474931792082781	0.999958094925527
Erc2	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Dhx16	2634.06002843419	-0.079831090146161	0.116912095673418	0.0528052822735008	0.677291571305296
Dhx15	7127.4805328077	-0.0296112394471759	0.0644178336386758	0.422956218068587	0.999958094925527
Alad	1360.79024377429	0.0177292095901774	0.0718047835104563	0.483360429871044	0.999958094925527
Mthfd2	1870.66096847882	0.0460438914538914	0.0862987766543462	0.127811163558422	0.899524746718096
Mthfd1	2136.07572082686	-0.0546457230473416	0.0940501757138118	0.0856287317549772	0.790826435903648
Katnal1	247.506463532003	-0.00478800390540258	0.0733537396130069	0.66703966523901	0.999958094925527
Katnal2	0.739135128964882	0.000411285391815394	0.074023966527275	0.680630689633012	NA
Tmeff1	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Fmr1nb	2.14197202737889	0.000389188446185275	0.0740183300124782	0.760414500886397	NA
Adrbk1	10195.5383184796	-0.0927300283435516	0.0878727829672192	0.0596644338158411	0.707237868371574
Adrbk2	23.2057406634862	-5.74330237397734e-06	0.0740233150411104	0.943069661273837	0.999958094925527
Gyg	2227.73990438147	-0.0180111194543946	0.0695479417115292	0.533575593503696	0.999958094925527
Gyk	276.55060233963	-0.0114520399575403	0.0746049965400188	0.24546640611767	0.996800528173964
Rpp14	1217.51886365318	0.0159421499945158	0.072011268039827	0.501217396711803	0.999958094925527
Edil3	1.72464863425139	0.000436531995421057	0.0740244389899202	0.577163773431893	NA
Spast	1553.78517149443	-0.0159681985039637	0.0708954602273312	0.535610047845161	0.999958094925527
Jchain	7.98229876109724	-0.00227600834273418	0.0740571893160231	0.227930077812761	NA
A630020A06	11.4884318272702	0.00301483668251442	0.0740933209805831	0.105480143562072	0.850269573875681
Ubash3b	2216.58153274851	0.0333475072771289	0.0754668133423234	0.280012208669537	0.999958094925527
Faap20	1126.18161077838	0.0163598070556556	0.0722517086220756	0.4854244085153	0.999958094925527
Faap24	922.567738555927	0.00475998282603237	0.0709583598292355	0.820916668170643	0.999958094925527
1700123L14Rik	0.985513505286509	0.000375822081304742	0.0740237965661729	0.644690671048523	NA
Ppp2r3d	17.1320970968567	0.00149540158902011	0.0739752574814597	0.644466058668157	0.999958094925527
Hist2h2bb	17.7644456022317	0.000528628360135111	0.0739438834711406	0.884982405901464	0.999958094925527
Hist2h2be	96.0751045808891	0.00417624637424076	0.0738119038626645	0.579853139733578	0.999958094925527
Calcrl	1440.47503665112	-0.0188007647209718	0.0724783536906812	0.442990279987714	0.999958094925527
Bbs9	570.110597766766	-0.0136761295388043	0.0736944369388607	0.423756633915853	0.999958094925527
Ccr10	0.259296772902657	-0.000380429865776114	0.074023278816576	0.768171993426705	NA
Npy1r	2.46378376321627	0.000439723137978991	0.0740245179355582	0.537190396154591	NA
Apobec2	184.870277655395	0.00226617554713712	0.0733030590392054	0.833169750018534	0.999958094925527
Apobec1	376.694117072625	0.0042620343816049	0.0726635875822311	0.774433536357353	0.999958094925527
Apobec4	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Isyna1	1098.68722108755	-0.0059495796132564	0.0710617654790561	0.772474006493108	0.999958094925527
Gm10516	1.72544357381303	0.000554955102608757	0.0740222688750179	0.644927427977694	NA
Sntn	1.50190290734318	0.000272841170810325	0.0740204680403766	0.829758272224038	NA
Apba1	0.670621999409574	0.000360487810306437	0.0740235569289984	0.682193512371276	NA
Apba3	667.493514568052	-0.0176799168758268	0.0743435614203235	0.354180260722342	0.999958094925527
Apba2	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Gstk1	60.193651438498	0.00270424794435805	0.0738395000927673	0.664943156501181	0.999958094925527
Acss3	1.62006615441024	-0.000415233536674673	0.0740246459074924	0.548921454888673	NA
Acss2	4704.2014294524	0.0520841626915519	0.0784434630791446	0.182897959130523	0.952034790618458
Acss1	5565.16154479201	-0.0586630150608052	0.0799497402037002	0.153114572017521	0.932284999856393
Tmsb15b2	0.492756752643254	0.00037111824656165	0.0740234504425618	0.732235940343269	NA
Colq	6.07269753106718	0.00149471401887185	0.0740263563493382	0.415792411636922	NA
Crtc1	770.102180695452	-0.000117041548043501	0.0712184278707008	0.993183643812982	0.999958094925527
Crtc3	925.54264518707	0.00164931909342927	0.0710880443951339	0.935924426878003	0.999958094925527
Crtc2	2807.74623942176	-0.0183147346652807	0.0688545882830771	0.540764648306702	0.999958094925527
Dnm3os	0.716297419113112	0.000655808148447887	0.0740256270339976	0.565275347817473	NA
Greb1l	33.0426484371228	0.00195152962719656	0.0739634443198661	0.572387576551084	0.999958094925527
Tamm41	655.156591820515	0.00717725785709145	0.0719858900872325	0.700426351392352	0.999958094925527
Naalad2	15.0183466813248	0.000156440871167996	0.0739531687772114	0.967632304349116	0.999958094925527
Gm15850	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Ttn	112.144614678115	-0.00298166488728415	0.0738422072422606	0.591608198300948	0.999958094925527
Lysmd3	1006.1320390027	0.0111407812201041	0.0717278908994634	0.602633442611513	0.999958094925527
Lysmd2	335.717764573356	-0.00695418621913775	0.0731569114111723	0.611023360768524	0.999958094925527
Lysmd1	221.931329617442	-0.0037972152297505	0.0732342715380046	0.739804064783863	0.999958094925527
Lypd2	0.739135128964882	0.000411285391815394	0.074023966527275	0.680630689633012	NA
Tollip	3578.25825589451	-0.017139758473766	0.0693637505630193	0.549704958080175	0.999958094925527
Lypd1	0.270011025735039	-0.000352142823193336	0.0740233640879504	0.769144619971636	NA
Nnat	0.742134212275172	-0.000200311231874117	0.0740191433157819	0.885203414844884	NA
Aamp	4982.6884848136	-0.0546836961987062	0.0803723114798022	0.165239708831938	0.943685882059332
Hypk	2806.26617555208	0.0370431534714279	0.0757472597444048	0.262095679993733	0.999958094925527
D7Ertd443e	0.246378376321627	0.000344134639790627	0.0740228568718565	0.821923958996323	NA
Mir1930	1.93906492701215	0.00039273777437238	0.0740161475598973	0.744699415533901	NA
Mir1931	41.1772003204452	-0.00181580244942552	0.073876734870095	0.720502106391129	0.999958094925527
Mir1932	3.35132721990757	-0.000500545988064618	0.0740181251845968	0.462507301063896	NA
Mir1933	1.89007718014528	-0.000418007497149973	0.0740246986298526	0.531261601665848	NA
Mir1934	0.96567487874503	-6.27497051800049e-05	0.0740179996231716	0.970944117454057	NA
Pde8a	575.336793650591	0.00459164783636517	0.0720220740199438	0.795153978412658	0.999958094925527
Mir1936	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Psen2	1627.61500637251	0.00718562336538109	0.0688340905659312	0.785567287182946	0.999958094925527
Psen1	3949.31535780996	0.0508572988692761	0.0799185754187918	0.180460930666775	0.949998911748941
Mir7094-1	0.223540666469858	0.000308420265737918	0.0740225407684862	0.822931636861443	NA
Cbwd1	354.023220027771	-0.00545364782393399	0.0731103963561207	0.669980643135087	0.999958094925527
Orm3	15.1607513972921	-0.000912047471694977	0.0739639100888201	0.768463006626083	0.999958094925527
